dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.10079577620624454	1.4931142404405389	1.5075327209395222	-5.578667557783598	1.3862943611198906	2.63835020810766e-06	epithelial cell development	1. epithelial cell development	['GO:0002064', 'GO:0001885', 'GO:0061028']	GO:0002064	0
2	1.3144547095315617	-0.86992174042624	1.6642132827395892	-5.505439073769747	1.3862943611198906	3.12292048323058e-06	negative regulation of potassium ion transmembrane transport	2. negative regulation of potassium ion transmembrane transport	['GO:1901380', 'GO:0043267', 'GO:0034763']	GO:1901380	0
3	1.3906997342184946	-0.7913269797941751	1.4935010486442486	-5.492376344048152	1.3862943611198906	3.21827873745389e-06	regulation of potassium ion transmembrane transporter activity	3. regulation of potassium ion transmembrane transporter activity	['GO:1901016', 'GO:1901379', 'GO:0043266']	GO:1901016	0
4	-0.4432487981613287	-0.231620733707733	1.5041560655066413	-4.4604179797779135	0.6931471805599453	3.46403299652656e-05	calcium-ion regulated exocytosis	4. calcium-ion regulated exocytosis	['GO:0017156']	GO:0017156	0
5	1.0769275102584623	0.16786057854644235	1.6877830400720397	-4.429843175654276	1.0986122886681098	3.71669415214742e-05	positive regulation of viral life cycle	5. positive regulation of viral life cycle	['GO:1903902', 'GO:0048524']	GO:1903902	0
6	-0.06947152547891772	1.5072326260570041	1.4089556473317222	-4.261361688487645	1.6094379124341003	5.4782053979643e-05	epithelial cell differentiation	6. epithelial cell differentiation	['GO:0030855', 'GO:0002065', 'GO:0045446', 'GO:0002067']	GO:0030855	0
7	-1.269523719729012	-0.22641911806347742	1.7169407542493298	-4.030695375522914	0.6931471805599453	9.31761205777256e-05	spindle elongation	7. spindle elongation	['GO:0051231']	GO:0051231	0
8	-0.8547769893329474	0.38492784508649036	1.184533570559472	-3.9397026867794187	0.6931471805599453	0.000114893990393404	DNA replication initiation	8. DNA replication initiation	['GO:0006270']	GO:0006270	0
9	1.1654330588267956	-0.594710476991369	1.7128781313604782	-3.7113627108911955	0.6931471805599453	0.000194373604827662	regulation of metaphase plate congression	9. regulation of metaphase plate congression	['GO:0090235']	GO:0090235	0
10	-0.5932581883325402	-1.1879845062388932	1.2404983334797355	-3.536305473281423	0.6931471805599453	0.000290867050288586	actin cytoskeleton organization	10. actin cytoskeleton organization	['GO:0030036']	GO:0030036	0
11	-0.4786856813632968	0.03148971113190967	1.0524281220370153	-3.508594402615526	1.0986122886681098	0.000310031339998749	potassium ion transmembrane transport	11. potassium ion transmembrane transport	['GO:0071805', 'GO:0006813']	GO:0071805	0
12	1.0694586726211963	-0.890550980983197	1.65043079244833	-3.3302394619545446	1.0986122886681098	0.000467477311858547	regulation of calcium ion-dependent exocytosis	12. regulation of calcium ion-dependent exocytosis	['GO:0017158', 'GO:0060627']	GO:0017158	0
13	0.8079779418527062	0.2115252168871117	1.6184342229217987	-3.248878630363734	1.3862943611198906	0.000563795194224134	negative regulation of epithelial cell differentiation	13. negative regulation of epithelial cell differentiation	['GO:0030857', 'GO:0045601', 'GO:0030856']	GO:0030857	0
14	-1.4532795801574918	-0.2803575332037025	1.270735996974212	-3.1921717518089143	0.6931471805599453	0.000642433601829075	meiotic cell cycle process	14. meiotic cell cycle process	['GO:1903046']	GO:1903046	0
15	0.5388654569036908	0.002292241756426665	1.6034227544261221	-3.120985756621094	0.6931471805599453	0.000756857716967637	regulation of attachment of spindle microtubules to kinetochore	15. regulation of attachment of spindle microtubules to kinetochore	['GO:0051988']	GO:0051988	0
16	-1.5557085829895139	0.09594544108814164	1.4796269114150005	-3.110266505704177	1.0986122886681098	0.000775770917110585	nuclear DNA replication	16. nuclear DNA replication	['GO:0033260', 'GO:0044786']	GO:0033260	0
17	-0.2764798046407339	0.3121761090223978	1.3869151965984836	-3.0519163949424852	0.6931471805599453	0.000887326812893557	cell-substrate adhesion	17. cell-substrate adhesion	['GO:0031589']	GO:0031589	0
18	0.6796417839321812	-0.40565873142370007	1.2161686356828136	-2.9714220597285426	0.6931471805599453	0.00106801644595908	regulation of actin filament-based process	18. regulation of actin filament-based process	['GO:0032970']	GO:0032970	0
19	0.8118126685886116	-0.1303564824118333	1.2982517603947177	-2.9124897937551677	0.6931471805599453	0.001223235865669	regulation of MAPK cascade	19. regulation of MAPK cascade	['GO:0043408']	GO:0043408	0
20	0.028150947637156937	1.3449558428670099	1.6509764412001238	-2.8629538878202783	0.6931471805599453	0.00137102733030415	cell differentiation involved in kidney development	20. cell differentiation involved in kidney development	['GO:0061005']	GO:0061005	0
21	0.30275646810600576	1.2977860721252503	1.7705225700332172	-2.85768117477454	0.6931471805599453	0.00138777425090505	endothelium development	21. endothelium development	['GO:0003158']	GO:0003158	0
22	-0.6323273539240163	-1.0747995035834745	1.2770678030453555	-2.8541893108364675	0.6931471805599453	0.00139897736937677	DNA unwinding involved in DNA replication	22. DNA unwinding involved in DNA replication	['GO:0006268']	GO:0006268	0
23	-0.22627055951596542	1.2708594585991748	1.7368310002549876	-2.841079419432692	0.6931471805599453	0.00144185165599966	pulmonary valve morphogenesis	23. pulmonary valve morphogenesis	['GO:0003184']	GO:0003184	0
24	1.4064720839212415	-0.36855147684851663	1.7088247981584013	-2.841079419432692	0.6931471805599453	0.00144185165599966	positive regulation of neurotransmitter transport	24. positive regulation of neurotransmitter transport	['GO:0051590']	GO:0051590	0
25	0.47328017579104514	-0.7093307334109106	1.4736964510705188	-2.8368605578007	1.0986122886681098	0.001455926470818	regulation of cell-substrate adhesion	25. regulation of cell-substrate adhesion	['GO:0030155', 'GO:0010810']	GO:0010810	0
26	0.372392893774663	-0.43583874433108644	1.3465024132280343	-2.7950939898183895	0.6931471805599453	0.00160289845457972	Ras protein signal transduction	26. Ras protein signal transduction	['GO:0007265']	GO:0007265	0
27	-1.210006608164085	-0.774239625060051	1.6893130251735722	-2.7104991232419535	0.6931471805599453	0.00194760498178288	spindle midzone assembly	27. spindle midzone assembly	['GO:0051255']	GO:0051255	0
28	-0.43383993132385457	1.2866064654675897	1.697857996064338	-2.64788496983664	0.6931471805599453	0.00224965038449345	face development	28. face development	['GO:0060324']	GO:0060324	0
29	-0.48324394983549973	-1.1605387312727125	1.3397655393013967	-2.6021251747686005	0.6931471805599453	0.0024996248021107	organelle fission	29. organelle fission	['GO:0048285']	GO:0048285	0
30	1.072943558427571	0.32081913496695563	1.6853358256562148	-2.593273636643308	0.6931471805599453	0.00255109342451719	positive regulation of fatty acid biosynthetic process	30. positive regulation of fatty acid biosynthetic process	['GO:0045723']	GO:0045723	0
31	-0.2906029947418491	1.4526868242603912	1.4855589817522752	-2.582635487040091	0.6931471805599453	0.00261435471951396	cell morphogenesis involved in differentiation	31. cell morphogenesis involved in differentiation	['GO:0000904']	GO:0000904	0
32	-1.3688358626653594	-0.39993062343626523	1.4097818938501037	-2.5711648032592174	0.6931471805599453	0.00268432562184851	cell cycle phase transition	32. cell cycle phase transition	['GO:0044770']	GO:0044770	0
33	0.11809692909462195	-1.129608258487461	1.2327122909228134	-2.5706243180635693	0.6931471805599453	0.00268766838001763	regulation of cellular component size	33. regulation of cellular component size	['GO:0032535']	GO:0032535	0
34	-1.0906002393358365	0.48146717137196426	0.7229017390126188	-2.554770163455492	0.6931471805599453	0.00278759602488895	DNA replication	34. DNA replication	['GO:0006260']	GO:0006260	0
