dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.6569952363210275	0.17199049095472901	1.6795009437568105	-5.010519464782369	0.6931471805599453	9.76069034701664e-06	phospholipid homeostasis	1. phospholipid homeostasis	['GO:0055091']	GO:0055091	0
2	0.989514893344215	-1.0198757111855568	1.6643718606185083	-4.774333555772305	0.6931471805599453	1.68138219532697e-05	respiratory system development	2. respiratory system development	['GO:0060541']	GO:0060541	0
3	1.1207531528341217	-0.8541005407336074	1.5727968265392582	-4.404654279692793	0.6931471805599453	3.9386348588959e-05	lung development	3. lung development	['GO:0030324']	GO:0030324	0
4	0.5789035145348925	-1.227538046435248	1.7311390661542914	-4.332179264745254	0.6931471805599453	4.65393952124318e-05	respiratory tube development	4. respiratory tube development	['GO:0030323']	GO:0030323	0
5	-0.2734586771305121	-0.787102162725414	1.272378762696886	-4.0058298151810146	0.6931471805599453	9.86666049804267e-05	protein O-linked glycosylation	5. protein O-linked glycosylation	['GO:0006493']	GO:0006493	0
6	0.8003210293563967	0.8665524918558921	1.7304542041116828	-3.9769978843692058	0.6931471805599453	0.000105439203276511	commissural neuron axon guidance	6. commissural neuron axon guidance	['GO:0071679']	GO:0071679	0
7	0.14393705278909855	-0.0020653282966696645	1.4034070622462043	-3.9337089207474882	0.6931471805599453	0.000116490652865576	phosphatidylcholine biosynthetic process	7. phosphatidylcholine biosynthetic process	['GO:0006656']	GO:0006656	0
8	-0.3465541066701547	-1.2234857682914542	1.7027967084164728	-3.5477400340407304	0.6931471805599453	0.000283308735669622	surfactant homeostasis	8. surfactant homeostasis	['GO:0043129']	GO:0043129	0
9	-0.5940542873719614	0.03428108172828786	1.728877729512093	-3.5133636980462413	1.0986122886681098	0.000306645292500061	axon extension involved in axon guidance	9. axon extension involved in axon guidance	['GO:0048846', 'GO:1902284']	GO:0048846	0
10	-0.6048369397116053	0.9222889896951901	1.1336184151743283	-3.483447782211471	1.0986122886681098	0.000328512740954111	regulation of mRNA metabolic process	10. regulation of mRNA metabolic process	['GO:1903311', 'GO:0050684']	GO:1903311	0
11	-0.2663327341018717	-0.4115182572122384	1.0255159364957667	-3.4603779777442933	0.6931471805599453	0.000346435207667147	glycine metabolic process	11. glycine metabolic process	['GO:0006544']	GO:0006544	0
12	-1.2622770685469358	-0.5239414871352617	1.7051235810698342	-3.4603779777442933	1.0986122886681098	0.000346435207667147	long-chain fatty acid import into cell	12. long-chain fatty acid import into cell	['GO:0044539', 'GO:0140354']	GO:0044539	0
13	-0.22155067482595775	0.02411037917868866	0.9461994128642838	-3.424007916118115	0.6931471805599453	0.000376696932664593	one-carbon metabolic process	13. one-carbon metabolic process	['GO:0006730']	GO:0006730	0
14	-0.3336784304162238	0.7131154093228144	1.5859578453514978	-3.424007916118115	1.0986122886681098	0.000376696932664593	regulation of transcription from RNA polymerase II promoter in response to stress	14. regulation of transcription from RNA polymerase II promoter in response to stress	['GO:0043618', 'GO:0043620']	GO:0043618	0
15	-1.3522875332955833	-0.4374993592675962	1.0398844787276142	-3.3740030544594144	0.6931471805599453	0.000422665641583145	lipid transport	15. lipid transport	['GO:0006869']	GO:0006869	0
16	0.7116539835816081	-1.0907581071115398	1.87262064473966	-3.302501587933299	0.6931471805599453	0.000498308633975656	parasympathetic nervous system development	16. parasympathetic nervous system development	['GO:0048486']	GO:0048486	0
17	0.029034542387003398	-0.33502407899408443	1.0076582149702775	-3.302501587933299	1.3862943611198906	0.000498308633975656	tetrahydrofolate metabolic process	17. tetrahydrofolate metabolic process	['GO:0046653', 'GO:0046655', 'GO:0006760']	GO:0046653	0
