dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-1.2902538541483697	0.7370704982292288	1.5071311097805506	-3.8791708041585182	0.6931471805599453	0.000132077608253521	blood vessel development	1. blood vessel development	['GO:0001568']	GO:0001568	0
2	0.6250134546253542	1.241795680378154	1.7125099159368908	-3.6516039788027728	0.6931471805599453	0.000223046812477901	O-glycan processing	2. O-glycan processing	['GO:0016266']	GO:0016266	0
3	-1.3119888134078954	0.5682156685255114	1.5823882802521987	-3.5478783089384454	0.6931471805599453	0.000283218547439369	vasculature development	3. vasculature development	['GO:0001944']	GO:0001944	0
4	-1.073507438896166	0.7038280651065542	1.5278432841147294	-3.423670009757748	0.6931471805599453	0.000376990138833391	blood vessel morphogenesis	4. blood vessel morphogenesis	['GO:0048514']	GO:0048514	0
5	-0.42847386229533185	-1.6343358050822248	1.5850928139767815	-3.3116125285045883	1.3862943611198906	0.000487963650333478	negative regulation of epithelial cell migration	5. negative regulation of epithelial cell migration	['GO:0010633', 'GO:0010596', 'GO:0051547']	GO:0010633	0
6	0.05337235753768534	-1.5864150914116435	1.6097061305863343	-3.2919597972648336	1.0986122886681098	0.000510552259722286	negative regulation of chemotaxis	6. negative regulation of chemotaxis	['GO:0050922', 'GO:0002688']	GO:0050922	0
7	-0.08554246972577575	-1.1881947216875142	1.5235409572723104	-3.1786111142701396	0.6931471805599453	0.00066280974606065	negative regulation of epithelial cell proliferation	7. negative regulation of epithelial cell proliferation	['GO:0050680']	GO:0050680	0
8	-0.5498287499945433	-1.2192994589881405	1.6775161594153964	-3.141294056617912	1.0986122886681098	0.000722280588757679	negative regulation of biomineral tissue development	8. negative regulation of biomineral tissue development	['GO:0070168', 'GO:0030502']	GO:0070168	0
9	0.5197471877496793	0.31452716682994675	1.1379725023440983	-3.141294056617912	1.0986122886681098	0.000722280588757679	cyclic nucleotide metabolic process	9. cyclic nucleotide metabolic process	['GO:0009187', 'GO:0046058']	GO:0009187	0
10	1.3412361259792187	0.4634111408887618	1.1875814974846168	-3.115682539871615	1.0986122886681098	0.00076615644651273	organophosphate ester transport	10. organophosphate ester transport	['GO:0015748', 'GO:0015914']	GO:0015748	0
11	0.30696136539351637	-1.402508035903984	1.558443115188594	-2.9938226945206123	1.3862943611198906	0.00101432541067539	negative regulation of wound healing	11. negative regulation of wound healing	['GO:0061045', 'GO:1903035', 'GO:0032102']	GO:0061045	0
12	-0.33550110863713944	-0.7081557293404278	1.2743807651411074	-2.97309719662842	1.3862943611198906	0.00106390488593257	regulation of protein kinase activity	12. regulation of protein kinase activity	['GO:0045859', 'GO:0045860', 'GO:0032147']	GO:0045859	0
13	-1.1640861151337198	0.8996894655261403	1.392131659994428	-2.9302541237693673	0.6931471805599453	0.0011742102745985	angiogenesis	13. angiogenesis	['GO:0001525']	GO:0001525	0
14	0.6782462281516884	1.2344969755212214	1.272378762696886	-2.9092528652455294	0.6931471805599453	0.00123238707462847	protein O-linked glycosylation	14. protein O-linked glycosylation	['GO:0006493']	GO:0006493	0
15	0.7271382848273215	-0.023945874055112365	1.4284564966027316	-2.88783745906692	0.6931471805599453	0.00129468030344161	attachment of spindle microtubules to kinetochore	15. attachment of spindle microtubules to kinetochore	['GO:0008608']	GO:0008608	0
16	-0.5266236658733465	-1.3663644418592018	1.6416217711697196	-2.828988190796706	0.6931471805599453	0.00148255839787433	negative regulation of ossification	16. negative regulation of ossification	['GO:0030279']	GO:0030279	0
17	0.1276703983949966	-0.7322205170303829	1.2000656294745728	-2.808382894932275	0.6931471805599453	0.00155459442191498	transmembrane receptor protein tyrosine kinase signaling pathway	17. transmembrane receptor protein tyrosine kinase signaling pathway	['GO:0007169']	GO:0007169	0
18	1.2026298487921026	0.740124069496784	1.0398844787276142	-2.7560814499695963	0.6931471805599453	0.00175355160031394	lipid transport	18. lipid transport	['GO:0006869']	GO:0006869	0
19	1.3057594048773276	-0.35087688150715896	1.7869777294531377	-2.749060512254857	0.6931471805599453	0.00178213043768787	keratinocyte migration	19. keratinocyte migration	['GO:0051546']	GO:0051546	0
20	1.1319683401518505	0.2367251692175571	1.8851457452831522	-2.7051380936076885	0.6931471805599453	0.00197179566005708	lipid localization	20. lipid localization	['GO:0010876']	GO:0010876	0
