dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.9901460722688091	-0.9866708285685966	1.45037007130936	-3.371190068686272	1.0986122886681098	0.000425412191029048	muscle contraction	1. muscle contraction	['GO:0003012', 'GO:0006936']	GO:0006936	0
2	-0.8231078631861921	-0.3159633404546427	1.5129301581040926	-3.341475924580619	0.6931471805599453	0.00045553743850338	response to calcium ion	2. response to calcium ion	['GO:0051592']	GO:0051592	0
3	-0.8782413527752734	0.9849270382460882	1.4810510576582574	-3.0930350908294697	0.6931471805599453	0.000807169808599445	nucleus organization	3. nucleus organization	['GO:0006997']	GO:0006997	0
4	0.6941857892721442	-1.1196389153884903	1.6224657211936016	-2.9760720599127723	1.0986122886681098	0.00105664217228642	cardiac conduction	4. cardiac conduction	['GO:0061337', 'GO:0008016']	GO:0061337	0
5	-0.7407239442134882	0.21300913111489328	1.6234758471569732	-2.947237876643048	0.6931471805599453	0.00112917725963066	epithelial cell apoptotic process	5. epithelial cell apoptotic process	['GO:1904019']	GO:1904019	0
6	-0.8247177088974071	-1.1925692688771883	1.6323103098198826	-2.815814625848846	1.0986122886681098	0.00152821822333838	heart contraction	6. heart contraction	['GO:0060047', 'GO:0003015']	GO:0060047	0
7	0.32534486374848676	-0.6920095639210778	1.569048549106541	-2.7271638572287715	1.0986122886681098	0.00187428721505387	regulation of epithelial cell apoptotic process	7. regulation of epithelial cell apoptotic process	['GO:1904035', 'GO:1904036']	GO:1904035	0
8	-0.5599548358927788	-0.44991805160793596	1.6823051620506404	-2.632761587910527	0.6931471805599453	0.00232936964710389	detection of stimulus involved in sensory perception of pain	8. detection of stimulus involved in sensory perception of pain	['GO:0062149']	GO:0062149	0
9	1.426336230652157	-0.022765739612938825	1.5039613304437414	-2.6293486197039373	1.0986122886681098	0.00234774746505304	positive regulation of endocytosis	9. positive regulation of endocytosis	['GO:0045807', 'GO:0030100']	GO:0045807	0
10	1.3390207149909588	-0.803306907034323	1.763586946019934	-2.4906495661430683	1.0986122886681098	0.00323110025711602	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	10. regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	['GO:0010881', 'GO:0010882']	GO:0010881	0
11	1.0487314529984069	0.08597117558281492	1.3010159129117167	-2.470602041323224	1.3862943611198906	0.00338374758388239	regulation of protein depolymerization	11. regulation of protein depolymerization	['GO:1901879', 'GO:0030834', 'GO:0043244']	GO:1901879	0
12	-0.5201671179705977	1.1978795568468852	1.477681321330275	-2.4519459721066843	0.6931471805599453	0.00353227109861158	microtubule polymerization or depolymerization	12. microtubule polymerization or depolymerization	['GO:0031109']	GO:0031109	0
13	1.0018811136120809	0.1896234919151348	1.3833998514477264	-2.4324994065462318	1.0986122886681098	0.00369403149139141	regulation of microtubule cytoskeleton organization	13. regulation of microtubule cytoskeleton organization	['GO:0070507', 'GO:0051693']	GO:0070507	0
14	0.35796721626051714	-0.16996126891528285	1.6168119883836207	-2.417507505928984	0.6931471805599453	0.00382377644952799	regulation of protein deacetylation	14. regulation of protein deacetylation	['GO:0090311']	GO:0090311	0
15	0.8209561791770279	-1.0538734921256852	1.6080529114124622	-2.417507505928984	1.6094379124341003	0.00382377644952799	regulation of muscle adaptation	15. regulation of muscle adaptation	['GO:0043502', 'GO:0090257', 'GO:1903522', 'GO:0044057']	GO:0043502	0
16	-0.847882714755705	0.7637080552334903	1.648103401939186	-2.2875125003682992	1.0986122886681098	0.00515807318293188	nuclear membrane reassembly	16. nuclear membrane reassembly	['GO:0071763', 'GO:0031468']	GO:0031468	0
17	-0.17749292379866619	0.4785629869297901	1.3308095862106715	-2.278386501262496	0.6931471805599453	0.00526760860854191	calcium ion homeostasis	17. calcium ion homeostasis	['GO:0055074']	GO:0055074	0
18	0.2977706396844126	0.9634522006035467	1.517042335474155	-2.2657619811878744	1.0986122886681098	0.00542298020048613	inorganic cation import across plasma membrane	18. inorganic cation import across plasma membrane	['GO:0098659', 'GO:0099587']	GO:0098659	0
19	-0.9169358030740143	-1.1513314703252764	1.5973463161283754	-2.2050790409925587	0.6931471805599453	0.00623621326938116	blood circulation	19. blood circulation	['GO:0008015']	GO:0008015	0
20	-0.26393193776759893	0.17578769244639436	1.5099531059516915	-2.1979734053835474	0.6931471805599453	0.00633908528323944	chromosome localization	20. chromosome localization	['GO:0050000']	GO:0050000	0
21	1.2057248005657315	0.5411153554813645	1.7818860181073357	-2.1374530545965857	1.3862943611198906	0.00728696939324554	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	21. release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	['GO:0014808', 'GO:1903514', 'GO:0097553']	GO:0014808	0
22	-1.217492904724046	0.1891217836031521	1.65043079244833	-2.1374530545965857	0.6931471805599453	0.00728696939324554	definitive hemopoiesis	22. definitive hemopoiesis	['GO:0060216']	GO:0060216	0
23	0.6157251438470909	-0.6228764831239461	1.6992628943724144	-2.1374530545965857	1.0986122886681098	0.00728696939324554	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	23. negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	['GO:1901797', 'GO:1902254']	GO:1902254	0
24	-0.6222257971516588	1.0121175825393642	1.458089969094995	-2.1217557058598873	0.6931471805599453	0.00755517092602231	protein depolymerization	24. protein depolymerization	['GO:0051261']	GO:0051261	0
25	0.4095295166437159	1.1094714205751657	1.1545484893485134	-2.111285601532043	0.6931471805599453	0.00773952662245291	sodium ion transmembrane transport	25. sodium ion transmembrane transport	['GO:0035725']	GO:0035725	0
26	1.1717830768201931	-0.2954968304940666	1.52550655200728	-2.1020343150504157	1.6094379124341003	0.00790616156321645	negative regulation of transporter activity	26. negative regulation of transporter activity	['GO:0032410', 'GO:0060314', 'GO:0051279', 'GO:0010880']	GO:0032410	0
27	-0.0697878729379857	0.9963525312075091	1.3362670800182466	-2.0384035372391667	0.6931471805599453	0.00915369552835388	pyrimidine nucleotide catabolic process	27. pyrimidine nucleotide catabolic process	['GO:0006244']	GO:0006244	0
28	-1.2621478888587012	-0.02471784187614224	1.586232613321528	-2.0093362939894392	0.6931471805599453	0.00978731815300509	skeletal muscle tissue development	28. skeletal muscle tissue development	['GO:0007519']	GO:0007519	0
