dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.5857852350620515	1.1860337925264206	1.3172334698484998	-5.341257227781506	1.3862943611198906	4.55766890342891e-06	axon guidance	1. axon guidance	['GO:0007411', 'GO:0097485', 'GO:0061564']	GO:0007411	0
2	-0.214523793095734	0.22238769835338584	1.463182631488114	-5.293115459124773	0.6931471805599453	5.09195481171537e-06	cell growth	2. cell growth	['GO:0016049']	GO:0016049	0
3	0.4957704108574638	-0.6632605020956223	1.1564778781065561	-4.956320806983179	1.3862943611198906	1.10580663901406e-05	small GTPase mediated signal transduction	3. small GTPase mediated signal transduction	['GO:0007264', 'GO:0007265', 'GO:0007266']	GO:0007264	0
4	1.2071298592080373	0.16593913047586017	1.5111952687038597	-4.83084039021066	1.3862943611198906	1.47624897741407e-05	regulation of Rho protein signal transduction	4. regulation of Rho protein signal transduction	['GO:0035023', 'GO:0046578', 'GO:0051056']	GO:0035023	0
5	-0.8532492912251708	0.1724953335437677	1.2903893998537432	-4.709186383472359	0.6931471805599453	1.95350090396914e-05	DNA-templated transcription elongation	5. DNA-templated transcription elongation	['GO:0006354']	GO:0006354	0
6	0.5745627142069247	-1.0269083181473264	1.3869408578280544	-4.414441878982631	1.0986122886681098	3.85086346792423e-05	regulation of cell growth	6. regulation of cell growth	['GO:0001558', 'GO:0045926']	GO:0001558	0
7	-0.23532004885343644	1.4285464539482486	1.4568171249216046	-4.39982587723968	0.6931471805599453	3.98266816647126e-05	axonogenesis	7. axonogenesis	['GO:0007409']	GO:0007409	0
8	1.0434003124833588	-0.6812982812905181	1.7769016874793506	-4.044559694955844	1.0986122886681098	9.02485649841912e-05	regulation of cardiac epithelial to mesenchymal transition	8. regulation of cardiac epithelial to mesenchymal transition	['GO:0062042', 'GO:0010718']	GO:0062042	0
9	0.3612336036866408	0.6593423225094155	1.4379759871540843	-3.977507670431881	0.6931471805599453	0.000105315508632767	ameboidal-type cell migration	9. ameboidal-type cell migration	['GO:0001667']	GO:0001667	0
10	-1.2788330611559633	-0.3467974365668919	1.4008910876577896	-3.9730292553665874	1.791759469228055	0.000106407133680341	purine ribonucleotide catabolic process	10. purine ribonucleotide catabolic process	['GO:0009154', 'GO:0009261', 'GO:0006195', 'GO:1901292', 'GO:0072523']	GO:0009154	0
11	1.019272968845752	-0.8176447921323344	1.6108836857700406	-3.8419718171669004	0.6931471805599453	0.000143889194977588	regulation of myoblast differentiation	11. regulation of myoblast differentiation	['GO:0045661']	GO:0045661	0
12	0.7882887667309297	0.0534977529653668	1.4098173699375218	-3.840452554819908	1.0986122886681098	0.000144393434054045	semaphorin-plexin signaling pathway	12. semaphorin-plexin signaling pathway	['GO:0071526', 'GO:1902285']	GO:0071526	0
13	0.42598472875843685	1.1573279397888725	1.6660810685697744	-3.7879072199859296	0.6931471805599453	0.000162964414265121	myoblast differentiation	13. myoblast differentiation	['GO:0045445']	GO:0045445	0
14	0.9853779250249654	-0.9347736985484266	0.8641073274940141	-3.6857825413398824	1.0986122886681098	0.000206166196420193	regulation of cell morphogenesis	14. regulation of cell morphogenesis	['GO:0022604', 'GO:0008360']	GO:0022604	0
15	-0.6709080257873843	-0.8380316216107432	1.5182423006573167	-3.65446080161835	0.6931471805599453	0.000221584408407703	platelet activation	15. platelet activation	['GO:0030168']	GO:0030168	0
16	-0.27261804497267395	-0.2240433741989096	1.7281005157553684	-3.633524770479153	1.0986122886681098	0.000232527985711283	cellular response to misfolded protein	16. cellular response to misfolded protein	['GO:0071218', 'GO:0051788']	GO:0071218	0
17	-0.5988674342279164	-1.1587209772936746	1.7753075988931275	-3.5463369480229576	0.6931471805599453	0.000284225508392985	maintenance of blood-brain barrier	17. maintenance of blood-brain barrier	['GO:0035633']	GO:0035633	0
18	-1.4709472408271789	-0.24925696282632168	1.4455533702988286	-3.540005665275146	1.0986122886681098	0.0002883993881821	cyclic nucleotide catabolic process	18. cyclic nucleotide catabolic process	['GO:0009214', 'GO:0009166']	GO:0009214	0
19	-0.4252004166220729	0.8880984066850938	1.7140859745207226	-3.540005665275146	0.6931471805599453	0.0002883993881821	adherens junction assembly	19. adherens junction assembly	['GO:0034333']	GO:0034333	0
20	-1.36086001684511	-0.07859555150583852	1.3044318040785905	-3.5365707603238565	0.6931471805599453	0.00029068942957248	cAMP metabolic process	20. cAMP metabolic process	['GO:0046058']	GO:0046058	0
21	0.014466986858193025	0.4976907913936089	1.3869151965984836	-3.4994982597720616	0.6931471805599453	0.000316593314937348	cell-substrate adhesion	21. cell-substrate adhesion	['GO:0031589']	GO:0031589	0
22	1.1564347648928055	0.2920691424499785	1.6273816595195691	-3.357186963156703	0.6931471805599453	0.000439352434121664	regulation of hippo signaling	22. regulation of hippo signaling	['GO:0035330']	GO:0035330	0
23	-0.5998594076555315	-0.05062729967287262	1.299903786218579	-3.306876981731812	0.6931471805599453	0.000493313520168759	protein localization to nucleus	23. protein localization to nucleus	['GO:0034504']	GO:0034504	0
24	-0.6917801525883074	0.8981276565033113	1.397503153251861	-3.20539569975766	1.0986122886681098	0.000623166789309624	actin polymerization or depolymerization	24. actin polymerization or depolymerization	['GO:0008154', 'GO:0007015']	GO:0008154	0
25	0.7823846614194058	-0.17762211100776168	1.5365744444824756	-3.1941031567768756	0.6931471805599453	0.000639582899067411	regulation of nucleocytoplasmic transport	25. regulation of nucleocytoplasmic transport	['GO:0046822']	GO:0046822	0
26	-0.4994265236643155	-0.4659623842978668	1.460198172671495	-3.1621190859068284	0.6931471805599453	0.000688463490029628	'de novo' protein folding	26. 'de novo' protein folding	['GO:0006458']	GO:0006458	0
27	-0.3495985401117798	-1.1211363906596556	1.6795009437568105	-3.1616987822054083	0.6931471805599453	0.000689130097208286	phospholipid homeostasis	27. phospholipid homeostasis	['GO:0055091']	GO:0055091	0
28	0.30053825907233034	1.1400613624074403	1.7672467792048456	-3.1616987822054083	0.6931471805599453	0.000689130097208286	venous blood vessel development	28. venous blood vessel development	['GO:0060841']	GO:0060841	0
29	0.5924302115042328	-0.41758834910958215	1.4736964510705188	-3.1109277210705226	0.6931471805599453	0.000774590700955473	regulation of cell-substrate adhesion	29. regulation of cell-substrate adhesion	['GO:0010810']	GO:0010810	0
30	1.206717927535502	-0.32376241240573556	1.235561303212889	-3.109166572425399	1.0986122886681098	0.00077773819453245	regulation of actin filament organization	30. regulation of actin filament organization	['GO:0110053', 'GO:0032970']	GO:0110053	0
31	-0.8462168683903527	0.8144126798193098	1.3354040852262477	-3.102932386788801	1.0986122886681098	0.000788982941002446	extracellular matrix organization	31. extracellular matrix organization	['GO:0030198', 'GO:0043062']	GO:0030198	0
