dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.8316208860308373	1.048982803779714	1.473294183439017	-4.55102120653697	1.0986122886681098	2.81176352903881e-05	actomyosin structure organization	1. actomyosin structure organization	['GO:0031032', 'GO:0043149']	GO:0031032	0
2	-0.8344447678954953	-0.36709174301842573	1.6877830400720397	-4.427910255284731	0.6931471805599453	3.73327295986015e-05	positive regulation of viral life cycle	2. positive regulation of viral life cycle	['GO:1903902']	GO:1903902	0
3	1.1267000850953162	0.12116604443317264	1.5948587102487501	-4.418256860846973	0.6931471805599453	3.81718438999088e-05	wound healing	3. wound healing	['GO:0042060']	GO:0042060	0
4	-0.3926791834589644	0.058953877108870976	1.565789969864382	-4.415824750288641	0.6931471805599453	3.83862113113586e-05	vascular endothelial growth factor receptor signaling pathway	4. vascular endothelial growth factor receptor signaling pathway	['GO:0048010']	GO:0048010	0
5	-0.44468775635194313	-0.15962503572844344	1.3465024132280343	-4.207268515860034	1.0986122886681098	6.2048528158642e-05	Ras protein signal transduction	5. Ras protein signal transduction	['GO:0007265', 'GO:0007264']	GO:0007265	0
6	1.1728664422225712	0.5180928175598201	1.5182423006573167	-4.168928694705376	0.6931471805599453	6.77752776337954e-05	platelet activation	6. platelet activation	['GO:0030168']	GO:0030168	0
7	0.30345700461412006	0.7048624956720625	1.5201339188573828	-4.026686337221732	1.0986122886681098	9.40402257003004e-05	epithelial cell migration	7. epithelial cell migration	['GO:0001667', 'GO:0010631']	GO:0010631	0
8	1.322840679774948	0.4137343897857245	1.8834537370627542	-3.9829093964040263	1.0986122886681098	0.000104013713919487	epithelium migration	8. epithelium migration	['GO:0090132', 'GO:0090130']	GO:0090132	0
9	0.05722786697236271	-0.41458547067519136	1.5771513567657869	-3.959227746101566	1.0986122886681098	0.000109842966660587	regulation of lipid kinase activity	9. regulation of lipid kinase activity	['GO:0043550', 'GO:0043551']	GO:0043550	0
10	0.06145277292022592	1.257075825063818	0.5797323840155695	-3.8105231102242767	1.0986122886681098	0.000154695218339215	biological process involved in symbiotic interaction	10. biological process involved in symbiotic interaction	['GO:0044403', 'GO:0044000']	GO:0044403	0
11	-1.1665248996112814	0.11764227905316306	1.4145868130782726	-3.771880291043582	1.3862943611198906	0.000169090694910422	regulation of endocytosis	11. regulation of endocytosis	['GO:0030100', 'GO:2000641', 'GO:1903649']	GO:0030100	0
12	-0.3759786998727746	-1.310251011298824	1.310058234197456	-3.5159520641935065	0.6931471805599453	0.000304823142348563	regulation of Ras protein signal transduction	12. regulation of Ras protein signal transduction	['GO:0046578']	GO:0046578	0
13	0.47629864675695543	1.225183339599943	1.6959438900911434	-3.4255533708184394	1.0986122886681098	0.000375358823472379	contractile actin filament bundle assembly	13. contractile actin filament bundle assembly	['GO:0030038', 'GO:0051017']	GO:0030038	0
14	-0.2049331261169785	-1.2635388279717912	1.5434057566191108	-3.3712171559290924	0.6931471805599453	0.000425385658608194	regulation of phosphatidylinositol 3-kinase signaling	14. regulation of phosphatidylinositol 3-kinase signaling	['GO:0014066']	GO:0014066	0
15	1.2457433788262424	-0.2739611160804223	1.1729756086980947	-3.3206972361244897	1.3862943611198906	0.000477862294285489	purine ribonucleoside biosynthetic process	15. purine ribonucleoside biosynthetic process	['GO:0042451', 'GO:0046129', 'GO:0042455']	GO:0046129	0
16	0.29093795262725414	-1.0742150710146214	1.4076986343737088	-3.2795372858986496	1.0986122886681098	0.000525366908347213	regulation of angiogenesis	16. regulation of angiogenesis	['GO:0045765', 'GO:1901342']	GO:0045765	0
17	-0.6386924753561817	0.2083770922915483	1.556470645885973	-3.232236171181192	1.0986122886681098	0.000585819506745808	phosphatidylinositol 3-kinase signaling	17. phosphatidylinositol 3-kinase signaling	['GO:0014065', 'GO:0048017']	GO:0014065	0
18	-1.211724363823636	-0.11757122731854326	1.6867550308950536	-3.2310609546760194	0.6931471805599453	0.000587406902230001	positive regulation of amine transport	18. positive regulation of amine transport	['GO:0051954']	GO:0051954	0
19	1.0211041773923595	-0.2606117128025331	1.7125099159368908	-3.183159466699346	0.6931471805599453	0.00065590438340733	O-glycan processing	19. O-glycan processing	['GO:0016266']	GO:0016266	0
20	0.8550377796836398	0.8419069007660046	1.639949164370657	-3.183159466699346	0.6931471805599453	0.00065590438340733	membrane fission	20. membrane fission	['GO:0090148']	GO:0090148	0
21	-0.4706509508354055	1.1864937518323524	1.5041560655066413	-3.1737306895547004	0.6931471805599453	0.000670300140531088	calcium-ion regulated exocytosis	21. calcium-ion regulated exocytosis	['GO:0017156']	GO:0017156	0
22	-0.38035531495991176	1.3078491166376598	1.643914464286066	-3.1737306895547004	1.0986122886681098	0.000670300140531088	synaptic vesicle endocytosis	22. synaptic vesicle endocytosis	['GO:0048488', 'GO:0140238']	GO:0048488	0
23	1.2189298075778956	-0.4928682537371756	1.3961584496825372	-3.1671142598064375	0.6931471805599453	0.000680590276649172	glycoprotein biosynthetic process	23. glycoprotein biosynthetic process	['GO:0009101']	GO:0009101	0
24	-0.7849238466133087	-1.203597302420116	1.5657154421838069	-3.1414795805355937	0.6931471805599453	0.000721972107501961	positive regulation of protein kinase B signaling	24. positive regulation of protein kinase B signaling	['GO:0051897']	GO:0051897	0
25	-0.2759827477286005	-0.4649603522376466	1.2161686356828136	-3.0988370906902576	0.6931471805599453	0.000796458055800532	regulation of actin filament-based process	25. regulation of actin filament-based process	['GO:0032970']	GO:0032970	0
26	0.5337049167919973	0.9065678227398911	1.6281258703876436	-3.0787484467353186	1.3862943611198906	0.000834164211644115	cellular response to hydrogen peroxide	26. cellular response to hydrogen peroxide	['GO:0034599', 'GO:0070301', 'GO:0042542']	GO:0070301	0
27	-0.10392883413209016	-1.0021240835544534	1.5795634270779173	-3.0787484467353186	0.6931471805599453	0.000834164211644115	regulation of cellular response to oxidative stress	27. regulation of cellular response to oxidative stress	['GO:1900407']	GO:1900407	0
28	-1.3451793635229534	-0.4457357075429423	1.5040330336454157	-2.9973009905877115	1.0986122886681098	0.00100623405014616	positive regulation of angiogenesis	28. positive regulation of angiogenesis	['GO:0045766', 'GO:1904018']	GO:0045766	0
29	-0.06521430052568633	0.9667169590673911	1.6620221468630607	-2.970168676257771	0.6931471805599453	0.00107110321712297	platelet aggregation	29. platelet aggregation	['GO:0070527']	GO:0070527	0
30	-1.2751155237819691	-0.6399620821017212	1.2592638718815097	-2.96491381489585	0.6931471805599453	0.0010841420390754	positive regulation of protein localization	30. positive regulation of protein localization	['GO:1903829']	GO:1903829	0
