dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	1.0995256561518483	-0.7158209416024885	1.3969642642587699	-4.083128447777708	1.0986122886681098	8.25793675117527e-05	positive regulation of cell cycle process	1. positive regulation of cell cycle process	['GO:0090068', 'GO:0045787']	GO:0090068	0
2	1.0111649355795038	0.5974164128786763	1.6972408592476766	-3.8582871548001485	1.0986122886681098	0.000138583921125549	regulation of Rac protein signal transduction	2. regulation of Rac protein signal transduction	['GO:0035020', 'GO:0046578']	GO:0035020	0
3	-1.4673559199698092	1.055082108276204	1.558790133912821	-3.3692057945668896	1.0986122886681098	0.000427360329410815	establishment of mitotic spindle orientation	3. establishment of mitotic spindle orientation	['GO:0000132', 'GO:0051294']	GO:0000132	0
4	-1.459745450156467	1.075717128183157	1.5345679938671728	-3.140313783116391	1.6094379124341003	0.000723912735205238	establishment of mitotic spindle localization	4. establishment of mitotic spindle localization	['GO:0040001', 'GO:0051293', 'GO:0051653', 'GO:1902850']	GO:0040001	0
5	-0.21306582222963014	-0.1969548996259669	1.6936277094536571	-3.021366097147889	0.6931471805599453	0.000951993324030664	Rac protein signal transduction	5. Rac protein signal transduction	['GO:0016601']	GO:0016601	0
6	-1.316769461011842	0.18568743191391476	1.5430628388195546	-2.846308623290353	1.0986122886681098	0.00142459487197811	cellular component maintenance	6. cellular component maintenance	['GO:0043954', 'GO:0034331']	GO:0043954	0
7	0.8340887629377851	-0.9881327231249948	1.3414479865939093	-2.769928429487466	1.3862943611198906	0.00169852354131435	positive regulation of organelle organization	7. positive regulation of organelle organization	['GO:0010638', 'GO:0051495', 'GO:1902117']	GO:0010638	0
8	1.536448818520993	0.2533914387745323	1.5873394911999446	-2.6940284467089657	1.0986122886681098	0.00202288667330343	regulation of cell cycle checkpoint	8. regulation of cell cycle checkpoint	['GO:1901976', 'GO:0090231']	GO:1901976	0
9	1.6151587988996268	-0.35369490995739633	1.7380676326925486	-2.6846009629335126	1.3862943611198906	0.00206727873388697	positive regulation of mitotic cell cycle spindle assembly checkpoint	9. positive regulation of mitotic cell cycle spindle assembly checkpoint	['GO:0090232', 'GO:0090267', 'GO:1901978']	GO:0090267	0
10	1.0303619254897747	-0.27465636071186067	1.6739107415003769	-2.5483134261121294	1.3862943611198906	0.00282934934484813	positive regulation of insulin secretion involved in cellular response to glucose stimulus	10. positive regulation of insulin secretion involved in cellular response to glucose stimulus	['GO:0035774', 'GO:0061178', 'GO:0050714']	GO:0035774	0
11	-1.0341128987953638	0.9585321879935967	1.364977973014252	-2.37249335179141	0.6931471805599453	0.00424137476585275	chromosome separation	11. chromosome separation	['GO:0051304']	GO:0051304	0
12	-0.9303065108275849	-0.9451776171152748	1.4798971459903112	-2.3590972928090737	0.6931471805599453	0.00437424100259152	establishment of cell polarity	12. establishment of cell polarity	['GO:0030010']	GO:0030010	0
13	1.6283645354904324	-0.22772092607486993	1.6183380204921574	-2.282372271155404	1.0986122886681098	0.00521948590157813	regulation of mitotic cell cycle spindle assembly checkpoint	13. regulation of mitotic cell cycle spindle assembly checkpoint	['GO:0090266', 'GO:1903504']	GO:0090266	0
14	1.2610921391103445	-0.004864949366173996	1.5657154421838069	-2.2127909903610186	0.6931471805599453	0.00612645163918027	positive regulation of protein kinase B signaling	14. positive regulation of protein kinase B signaling	['GO:0051897']	GO:0051897	0
15	0.040777807983518474	0.31902081337834975	1.4165376435054866	-2.207336066948596	0.6931471805599453	0.00620388777489796	negative regulation of transferase activity	15. negative regulation of transferase activity	['GO:0051348']	GO:0051348	0
16	-1.3484595473346197	-0.8645290905563918	0.7540428568813712	-2.1636740668155823	0.6931471805599453	0.00686002870845336	phospholipid biosynthetic process	16. phospholipid biosynthetic process	['GO:0008654']	GO:0008654	0
17	-1.0766440065611487	1.1106072718459346	1.614599031246793	-2.156556802569084	1.3862943611198906	0.00697337784191236	female meiotic nuclear division	17. female meiotic nuclear division	['GO:0007143', 'GO:0007127', 'GO:0061982']	GO:0007143	0
18	1.2639989752884238	0.5064106721442861	1.2617042868144759	-2.138087363967852	0.6931471805599453	0.00727633416914186	regulation of small GTPase mediated signal transduction	18. regulation of small GTPase mediated signal transduction	['GO:0051056']	GO:0051056	0
19	-0.48375999087793153	1.142866767550872	1.0452101474564879	-2.1273615517426103	0.6931471805599453	0.00745827595687995	monoatomic anion transmembrane transport	19. monoatomic anion transmembrane transport	['GO:0098656']	GO:0098656	0
20	-1.4133563938922253	-0.7453497101407619	1.2994518879986476	-2.1186471006793877	1.6094379124341003	0.0076094435449485	phosphatidylglycerol metabolic process	20. phosphatidylglycerol metabolic process	['GO:0046471', 'GO:0045017', 'GO:0046488', 'GO:0006650']	GO:0046471	0
21	0.3999519101759937	-0.5187589517132926	1.6767832223900219	-2.1186471006793877	1.0986122886681098	0.0076094435449485	negative regulation of receptor-mediated endocytosis	21. negative regulation of receptor-mediated endocytosis	['GO:0048261', 'GO:0048259']	GO:0048261	0
22	0.5604565587203821	-0.9645745351306211	1.675935741167732	-2.0146768852626495	0.6931471805599453	0.00966769887486952	positive regulation of cell-substrate junction organization	22. positive regulation of cell-substrate junction organization	['GO:0150117']	GO:0150117	0
