dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.5919325339437516	0.9038447378248349	1.3624543841714327	-11.038082175056138	2.3978952727983707	9.16047143808034e-12	regulation of dephosphorylation	1. regulation of dephosphorylation	['GO:0035303', 'GO:0010921', 'GO:0035305', 'GO:0035304', 'GO:0043666', 'GO:0035306', 'GO:0035307', 'GO:0045936', 'GO:0010563', 'GO:0001933']	GO:0035303	0
2	-0.5850564858844962	-0.34537500368657803	1.5468534179519546	-8.338323590871733	2.0794415416798357	4.58855993890083e-09	regulation of cell-matrix adhesion	2. regulation of cell-matrix adhesion	['GO:0001952', 'GO:0051893', 'GO:0010810', 'GO:0001954', 'GO:0010812', 'GO:0001953', 'GO:0007162']	GO:0001952	0
3	0.29003568043353284	-1.073471075530362	1.6881976555416298	-8.303630480215112	1.6094379124341003	4.97015027202869e-09	focal adhesion assembly	3. focal adhesion assembly	['GO:0048041', 'GO:0150115', 'GO:0007044', 'GO:0034329']	GO:0048041	0
4	-1.0221250992087838	-0.16194221798881692	1.6067960816310562	-8.231693829646535	1.9459101490553132	5.86551527816691e-09	regulation of cell-substrate junction organization	4. regulation of cell-substrate junction organization	['GO:0150116', 'GO:0090109', 'GO:0051895', 'GO:0150118', 'GO:1901889', 'GO:1901888']	GO:0150116	0
5	0.834465099193395	-0.6614171065344912	1.438156757521776	-7.767099536245371	1.0986122886681098	1.70962344043502e-08	cell-matrix adhesion	5. cell-matrix adhesion	['GO:0007160', 'GO:0031589']	GO:0007160	0
6	0.7583250595685558	0.03591114284207689	0.9820779374028881	-6.578478586244321	1.0986122886681098	2.63949846489382e-07	dephosphorylation	6. dephosphorylation	['GO:0016311', 'GO:0006470']	GO:0016311	0
7	0.7027276104932146	0.7298822352649518	1.4379759871540843	-6.488051828521134	0.6931471805599453	3.25048503918695e-07	ameboidal-type cell migration	7. ameboidal-type cell migration	['GO:0001667']	GO:0001667	0
8	-1.0494448644059164	0.10452031860870002	1.268905287345929	-6.211099597857132	1.9459101490553132	6.15035808810298e-07	negative regulation of cytoskeleton organization	8. negative regulation of cytoskeleton organization	['GO:0051494', 'GO:0010639', 'GO:0032956', 'GO:0032970', 'GO:1902904', 'GO:1902903']	GO:0051494	0
9	1.0537668647162888	-0.25406685089732456	1.4518392823955184	-5.993865361874201	1.0986122886681098	1.01422576295508e-06	protein localization to plasma membrane	9. protein localization to plasma membrane	['GO:0072659', 'GO:1990778']	GO:0072659	0
10	-0.30236288050359084	0.1068774300295312	1.1564778781065561	-5.71055705910437	0.6931471805599453	1.94734518421924e-06	small GTPase mediated signal transduction	10. small GTPase mediated signal transduction	['GO:0007264']	GO:0007264	0
11	-0.34803849974342377	1.0330994786113243	1.6711855043816761	-5.615248724715309	1.0986122886681098	2.42522074953135e-06	positive regulation of protein autophosphorylation	11. positive regulation of protein autophosphorylation	['GO:0031954', 'GO:0031952']	GO:0031954	0
12	0.38969559059019326	-0.8118576252790333	1.1660451782824137	-4.944113726753727	0.6931471805599453	1.13732941945595e-05	actin filament organization	12. actin filament organization	['GO:0007015']	GO:0007015	0
13	1.0529951885894784	0.4678857004862991	1.620150214051803	-4.853559966528858	1.0986122886681098	1.40100612341078e-05	cellular response to transforming growth factor beta stimulus	13. cellular response to transforming growth factor beta stimulus	['GO:0071560', 'GO:0071559']	GO:0071560	0
14	-0.31365083886697825	-1.0811091153133872	1.5311179790686396	-4.797653049877945	0.6931471805599453	1.59348122244782e-05	tissue remodeling	14. tissue remodeling	['GO:0048771']	GO:0048771	0
15	-0.6425771974610095	0.32844993076493245	1.4143331170764366	-4.419071113236258	1.0986122886681098	3.81003431154082e-05	regulation of chemotaxis	15. regulation of chemotaxis	['GO:0050920', 'GO:0040013']	GO:0050920	0
16	-0.2268226935667068	0.6787680207973427	1.3700719220742166	-4.354314958705423	0.6931471805599453	4.42267515128413e-05	positive regulation of cellular component biogenesis	16. positive regulation of cellular component biogenesis	['GO:0044089']	GO:0044089	0
