dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	1.6525179679455109	0.2418971782560714	1.061745829264701	-10.019589225420232	1.0986122886681098	9.55896286791192e-11	chromosome segregation	1. chromosome segregation	['GO:0007059', 'GO:0098813']	GO:0007059	0
2	-0.779022648248903	-1.247657183764769	1.3080654664814149	-7.663865626783597	1.6094379124341003	2.16837490873646e-08	cell cycle checkpoint signaling	2. cell cycle checkpoint signaling	['GO:0000075', 'GO:1901988', 'GO:1901987', 'GO:0031570']	GO:0000075	0
3	0.32209834911014856	1.8319738955864306	1.4404407277943374	-7.423258433628901	1.3862943611198906	3.77347577606938e-08	nuclear division	3. nuclear division	['GO:0000280', 'GO:0048285', 'GO:0140014']	GO:0000280	0
4	0.2663167743587433	-1.6401085425737223	1.3839137655480933	-6.541553577480207	1.0986122886681098	2.87373304876223e-07	mitotic cell cycle checkpoint signaling	4. mitotic cell cycle checkpoint signaling	['GO:0007093', 'GO:0045930']	GO:0007093	0
5	-0.8881551720459728	-1.1963472824848007	1.2747859011520375	-6.5066421772263725	1.0986122886681098	3.11428119076042e-07	negative regulation of cell cycle process	5. negative regulation of cell cycle process	['GO:0010948', 'GO:0045786']	GO:0010948	0
6	-1.024275339660348	-1.0166103370908735	1.409012901293855	-6.454427323571334	1.0986122886681098	3.51214693151514e-07	regulation of mitotic nuclear division	6. regulation of mitotic nuclear division	['GO:0007088', 'GO:0051783']	GO:0007088	0
7	-0.9620120698558541	-0.8972708069164977	1.3672877507932963	-6.228705883867608	1.3862943611198906	5.90600915902442e-07	regulation of chromosome segregation	7. regulation of chromosome segregation	['GO:0051983', 'GO:0030071', 'GO:0051984']	GO:0051983	0
8	1.4966605529242472	0.3017417289849613	1.364977973014252	-5.4866786750374255	0.6931471805599453	3.26077869637791e-06	chromosome separation	8. chromosome separation	['GO:0051304']	GO:0051304	0
9	1.4147279664628165	0.4296985650637284	1.4097818938501037	-5.158070389680068	1.0986122886681098	6.94911678407394e-06	cell cycle phase transition	9. cell cycle phase transition	['GO:0044770', 'GO:0044772']	GO:0044770	0
10	1.5016136988837825	0.8448817719386063	1.57631882406106	-4.878156950338403	1.0986122886681098	1.32386301587972e-05	mitotic sister chromatid segregation	10. mitotic sister chromatid segregation	['GO:0000070', 'GO:0000819']	GO:0000070	0
11	0.156921351726074	-1.7425675125887663	1.4567838226963097	-4.789213367901225	1.0986122886681098	1.62475032345646e-05	mitotic spindle assembly checkpoint signaling	11. mitotic spindle assembly checkpoint signaling	['GO:0007094', 'GO:0071174']	GO:0007094	0
12	-0.7680846964153587	-1.059541279731873	1.4550983333806864	-4.789213367901225	1.0986122886681098	1.62475032345646e-05	spindle assembly checkpoint signaling	12. spindle assembly checkpoint signaling	['GO:0071173', 'GO:0031577']	GO:0071173	0
13	-0.06719192582874714	1.9304657967138708	0.7874091189541488	-4.666291269717387	0.6931471805599453	2.15629775274031e-05	chromosome organization	13. chromosome organization	['GO:0051276']	GO:0051276	0
14	-1.0339822054270986	-1.2559881341510932	1.4549344378156013	-4.633521076004542	2.4849066497880004	2.3252996379857e-05	negative regulation of mitotic metaphase/anaphase transition	14. negative regulation of mitotic metaphase/anaphase transition	['GO:0045841', 'GO:0033048', 'GO:1902100', 'GO:2000816', 'GO:0033046', 'GO:1905819', 'GO:1905818', 'GO:0051985', 'GO:0033047', 'GO:0045839', 'GO:0051784']	GO:0045841	0
15	-0.7136745737020833	-1.1052543511592077	1.2731480371313744	-4.4189386881794235	1.0986122886681098	3.81119624419681e-05	regulation of mitotic cell cycle	15. regulation of mitotic cell cycle	['GO:0007346', 'GO:1901991']	GO:0007346	0
16	-0.7422132602065523	1.5118469585187548	1.6673300579671344	-4.314938204980195	1.0986122886681098	4.84241264544537e-05	establishment of endothelial barrier	16. establishment of endothelial barrier	['GO:0061028', 'GO:0001885']	GO:0061028	0
17	-0.8286844514879198	-0.5309839418295533	1.7176209508503364	-4.000424413634097	1.6094379124341003	9.99023228844677e-05	positive regulation of cell cycle checkpoint	17. positive regulation of cell cycle checkpoint	['GO:1901978', 'GO:0090232', 'GO:1901976', 'GO:0090267']	GO:1901978	0
18	0.1840938212631274	1.2616427730999993	1.1142688991975194	-3.7268655844947087	0.6931471805599453	0.000187557491456699	DNA-templated DNA replication	18. DNA-templated DNA replication	['GO:0006261']	GO:0006261	0
19	0.020555945077729933	1.8905093112843614	1.2770678030453555	-3.6543821178911258	0.6931471805599453	0.00022162455781641	DNA unwinding involved in DNA replication	19. DNA unwinding involved in DNA replication	['GO:0006268']	GO:0006268	0
20	0.7917899151266573	1.4476713928443736	1.739196637497054	-3.4721439946978307	0.6931471805599453	0.000337175496201031	inner cell mass cell proliferation	20. inner cell mass cell proliferation	['GO:0001833']	GO:0001833	0
